business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,Spring Garden St,Philadelphia,PA,19130,39.9610084469,-75.1666989129,4.5,23,1,"{'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Mexican, Breakfast & Brunch, Food Trucks, Street Vendors, Restaurants, Food Stands, Food",
b1T39R2EPxuOXJIR61j1DA,Paxia,746 Christian St,Philadelphia,PA,19147,39.9384421,-75.1561233,3.5,7,0,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Mexican, Restaurants, Food","{'Monday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
BJphaOPeTtqUFF5pauQEhw,Los Caballos Locos,101 W Ritner St,Philadelphia,PA,19148,39.9179108,-75.1491694,4.5,31,0,"{'RestaurantsReservations': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Salvadoran, Desserts, Mexican, Restaurants, Food, Southern, Latin American","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
JUlsvVAvZvGHWFfkKm0nlg,El Camino Real,1040 N 2nd St,Philadelphia,PA,19123,39.9673004,-75.1403984,3.5,1014,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True'}","Mexican, Tex-Mex, Restaurants, Barbeque","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
tQYOAfl33tmP4oWpfyRr6g,El Sabor Poblano,1438 Federal St,Philadelphia,PA,19146,39.9358187,-75.1686973,3.5,56,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'None', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Mexican, Latin American, Restaurants, Breakfast & Brunch","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
LWxC1AisOHQV-cfo5tprLQ,Burrito Bonito,212 Market St,Philadelphia,PA,19106,39.9496713,-75.1442542,3.0,24,1,"{'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'Corkage': 'False', 'BYOB': 'False', 'BikeParking': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Mexican, Restaurants",
GFBuCSY2jMRzg-E7Zhg1SA,Don Panchito Mexican Grill,3180 Grant Ave,Philadelphia,PA,19114,40.0693548,-75.0084942,4.0,82,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': True, 'divey': None, 'intimate': True, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'DriveThru': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'""}","Halal, Restaurants, Mexican, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-21:0'}"
mQ6GtJxjHZndqKSRieiBLg,Mexican Grill Stand,1736 N 13th St,Philadelphia,PA,19122,39.979529,-75.155748,4.5,8,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}""}","Mexican, Restaurants, Street Vendors, Food, Food Trucks",
faSi7EoZ38xMPJEpp7-pqg,Algorithm Restaurants,,Philadelphia,PA,19125,40.116933,-75.355294,5.0,10,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'Caters': 'True', 'BYOB': 'None', 'Alcohol': ""u'none'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Food, Food Trucks, Pop-Up Restaurants, Business Consulting, Professional Services, Event Planning & Services, Street Vendors, Restaurants, Mexican, Burgers, Party Equipment Rentals, Tacos, Vegan","{'Monday': '12:0-17:0', 'Tuesday': '12:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '12:0-19:0'}"
MbKhuO-4uYPc0NRZDRWoew,MexiCali,110 S 40th St,Philadelphia,PA,19104,39.95499,-75.202699,3.5,69,0,"{'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Mexican","{'Monday': '11:30-20:30', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '12:0-20:30'}"
Xkn6vebYLTY1aCe2J07MfA,Heffe,1543 Spring Garden St,Philadelphia,PA,19130,39.963057286,-75.1643311232,2.5,61,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'False'}","Restaurants, Tacos, Latin American, Mexican, Salad, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
ctOOp80WBFPj3wPZyFw1tw,Taco Bell,4600 City Ave,Philadelphia,PA,19131,40.0025296,-75.2227004,2.5,15,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True'}","Mexican, Restaurants",
hKAh9ngwQ4pLpn8KfP3G_g,Wahoo's Fish Taco,3180 Chestnut St,Philadelphia,PA,19104,39.9535917,-75.1871746,3.5,133,0,"{'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True', 'Caters': 'True', 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""'full_bar'""}","Restaurants, Tex-Mex, Tacos, Mexican, Seafood","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
qaDImxPguQz0jToNYvB1Eg,Café y Chocolate,1532 Snyder Ave,Philadelphia,PA,19145,39.924584,-75.172676,4.5,369,1,"{'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'WheelchairAccessible': 'False', 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'DogsAllowed': 'False', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'BYOB': 'True', 'DriveThru': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True'}","Mexican, Restaurants, Vegetarian, Coffee & Tea, Juice Bars & Smoothies, Cafes, Desserts, Bakeries, Food, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-17:0'}"
0o8k654DD4h8ywBOXP1GRA,El Purepecha,315 N 12th St,Philadelphia,PA,19107,39.9581334616,-75.158424899,4.5,239,1,"{'BikeParking': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Alcohol': ""'none'"", 'WheelchairAccessible': 'True', 'BYOB': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Corkage': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'""}","Mexican, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30'}"
b1okJ5qEPCIHbIgQ1NGyXQ,La Mula Terca,2053 S Beechwood St,Philadelphia,PA,19145,39.9260794,-75.1820459,4.5,91,1,"{'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Corkage': 'False', 'Alcohol': ""u'none'"", 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'Caters': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': True, u'romantic': None, u'classy': False, u'upscale': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'True'}","American (New), Restaurants, Tacos, Mexican, Latin American, Vegetarian, New Mexican Cuisine, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-15:0'}"
HRImZ4HeqDJQ5hxSMMlW6w,Machismo Burrito Bar,4330 Main St,Philadelphia,PA,19127,40.0250919,-75.2231789,3.5,104,0,"{'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BYOBCorkage': ""'no'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1'}","Restaurants, Caterers, Local Flavor, Mexican, Event Planning & Services","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-2:30', 'Saturday': '11:0-2:30', 'Sunday': '11:0-21:0'}"
02nUjwVmJGTgGyiIi-hklg,El Café,31 S 19th St,Philadelphia,PA,19103,39.9525122617,-75.1717417315,4.5,11,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': None, 'validated': None, 'lot': False, 'valet': False}""}","Breakfast & Brunch, Restaurants, Mexican, Coffee & Tea, Food",
DvyG9Fx1EeNJfr_UNL7NYA,Fresco Tortilla,200 S Broad St Hyatt Food Ct,Philadelphia,PA,19102,39.949224,-75.164942,3.5,10,0,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'loud'""}","Event Planning & Services, Restaurants, Mexican, Food","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,2220 Walnut St,Philadelphia,PA,19103,39.9508956186,-75.178367123,4.0,282,1,"{'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'RestaurantsDelivery': 'True'}","Tacos, Nightlife, Bars, Mexican, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
